t_GeV2,incoherent_nb_per_GeV2
1.713000000000000078e+00,1.370111954631528839e+01
1.715999999999999970e+00,1.366458110009218707e+01
1.719000000000000083e+00,1.362813986718756709e+01
1.721999999999999975e+00,1.359179560071660831e+01
1.725000000000000089e+00,1.355554805419938624e+01
1.727999999999999980e+00,1.351939698156464331e+01
1.731000000000000094e+00,1.348334213715273400e+01
1.733999999999999986e+00,1.344738327571880099e+01
1.737000000000000099e+00,1.341152015243618045e+01
1.739999999999999991e+00,1.337575252289917849e+01
1.743000000000000105e+00,1.334008014312610158e+01
1.745999999999999996e+00,1.330450276956223021e+01
1.749000000000000110e+00,1.326902015908235732e+01
1.752000000000000002e+00,1.323363206899385069e+01
1.755000000000000115e+00,1.319833825703914343e+01
1.758000000000000007e+00,1.316313848139826170e+01
1.761000000000000121e+00,1.312803250069141825e+01
1.764000000000000012e+00,1.309302007398151524e+01
1.767000000000000126e+00,1.305810096077640381e+01
1.770000000000000018e+00,1.302327492103120932e+01
1.773000000000000131e+00,1.298854171515068678e+01
1.776000000000000023e+00,1.295390110399125838e+01
1.779000000000000137e+00,1.291935284886318769e+01
1.782000000000000028e+00,1.288489671153271487e+01
1.785000000000000142e+00,1.285053245422392010e+01
1.788000000000000034e+00,1.281625983962072723e+01
1.791000000000000147e+00,1.278207863086875307e+01
1.794000000000000039e+00,1.274798859157717956e+01
1.796999999999999931e+00,1.271398948582040944e+01
1.800000000000000044e+00,1.268008107813990826e+01
1.802999999999999936e+00,1.264626313354573028e+01
1.806000000000000050e+00,1.261253541751815277e+01
1.808999999999999941e+00,1.257889769600931551e+01
1.812000000000000055e+00,1.254534973544454424e+01
1.814999999999999947e+00,1.251189130272389782e+01
1.818000000000000060e+00,1.247852216522355562e+01
1.820999999999999952e+00,1.244524209079717814e+01
1.824000000000000066e+00,1.241205084777711320e+01
1.826999999999999957e+00,1.237894820497570869e+01
1.830000000000000071e+00,1.234593393168649023e+01
1.832999999999999963e+00,1.231300779768542775e+01
1.836000000000000076e+00,1.228016957323181124e+01
1.838999999999999968e+00,1.224741902906954927e+01
1.842000000000000082e+00,1.221475593642800384e+01
1.844999999999999973e+00,1.218218006702320722e+01
1.848000000000000087e+00,1.214969119305855472e+01
1.850999999999999979e+00,1.211728908722580655e+01
1.854000000000000092e+00,1.208497352270600622e+01
1.856999999999999984e+00,1.205274427317025143e+01
1.860000000000000098e+00,1.202060111278039933e+01
1.862999999999999989e+00,1.198854381618993159e+01
1.866000000000000103e+00,1.195657215854463296e+01
1.868999999999999995e+00,1.192468591548319878e+01
1.872000000000000108e+00,1.189288486313790649e+01
1.875000000000000000e+00,1.186116877813529413e+01
1.878000000000000114e+00,1.182953743759652099e+01
1.881000000000000005e+00,1.179799061913817759e+01
1.884000000000000119e+00,1.176652810087252554e+01
1.887000000000000011e+00,1.173514966140816362e+01
1.890000000000000124e+00,1.170385507985032625e+01
1.893000000000000016e+00,1.167264413580129201e+01
1.896000000000000130e+00,1.164151660936089883e+01
1.899000000000000021e+00,1.161047228112674112e+01
1.902000000000000135e+00,1.157951093219448069e+01
1.905000000000000027e+00,1.154863234415827655e+01
1.908000000000000140e+00,1.151783629911085249e+01
1.911000000000000032e+00,1.148712257964384165e+01
1.914000000000000146e+00,1.145649096884798901e+01
1.917000000000000037e+00,1.142594125031330243e+01
1.919999999999999929e+00,1.139547320812910591e+01
1.923000000000000043e+00,1.136508662688436466e+01
1.925999999999999934e+00,1.133478129166756609e+01
1.929000000000000048e+00,1.130455698806693121e+01
1.931999999999999940e+00,1.127441350217048921e+01
1.935000000000000053e+00,1.124435062056583590e+01
1.937999999999999945e+00,1.121436813034059021e+01
1.941000000000000059e+00,1.118446581908191639e+01
1.943999999999999950e+00,1.115464347487670693e+01
1.947000000000000064e+00,1.112490088631153107e+01
1.949999999999999956e+00,1.109523784247248734e+01
1.953000000000000069e+00,1.106565413294504907e+01
1.955999999999999961e+00,1.103614954781405366e+01
1.959000000000000075e+00,1.100672387766342020e+01
1.961999999999999966e+00,1.097737691357605527e+01
1.965000000000000080e+00,1.094810844713368780e+01
1.967999999999999972e+00,1.091891827041657770e+01
1.971000000000000085e+00,1.088980617600331335e+01
1.973999999999999977e+00,1.086077195697059494e+01
1.977000000000000091e+00,1.083181540689298750e+01
1.979999999999999982e+00,1.080293631984255676e+01
1.983000000000000096e+00,1.077413449038860271e+01
1.985999999999999988e+00,1.074540971359743402e+01
1.989000000000000101e+00,1.071676178503181731e+01
1.991999999999999993e+00,1.068819050075092214e+01
1.995000000000000107e+00,1.065969565730965840e+01
1.997999999999999998e+00,1.063127705175850757e+01
2.000999999999999890e+00,1.060293448164304841e+01
2.004000000000000004e+00,1.057466774500348450e+01
2.007000000000000117e+00,1.054647664037436172e+01
2.010000000000000231e+00,1.051836096678401056e+01
2.012999999999999901e+00,1.049032052375411617e+01
2.016000000000000014e+00,1.046235511129924234e+01
2.019000000000000128e+00,1.043446452992639806e+01
2.022000000000000242e+00,1.040664858063451526e+01
2.024999999999999911e+00,1.037890706491393011e+01
2.028000000000000025e+00,1.035123978474583772e+01
2.031000000000000139e+00,1.032364654260178582e+01
2.034000000000000252e+00,1.029612714144316143e+01
2.036999999999999922e+00,1.026868138472064018e+01
2.040000000000000036e+00,1.024130907637345977e+01
2.043000000000000149e+00,1.021401002082904164e+01
2.046000000000000263e+00,1.018678402300235497e+01
2.048999999999999932e+00,1.015963088829520444e+01
2.052000000000000046e+00,1.013255042259571859e+01
2.055000000000000160e+00,1.010554243227768723e+01
2.057999999999999829e+00,1.007860672419995751e+01
2.060999999999999943e+00,1.005174310570574825e+01
2.064000000000000057e+00,1.002495138462206548e+01
2.067000000000000171e+00,9.998231369258956391e+00
2.069999999999999840e+00,9.971582868408905398e+00
2.072999999999999954e+00,9.945005691346059606e+00
2.076000000000000068e+00,9.918499647825722576e+00
2.079000000000000181e+00,9.892064548083425279e+00
2.081999999999999851e+00,9.865700202834416288e+00
2.084999999999999964e+00,9.839406423272794910e+00
2.088000000000000078e+00,9.813183021070926770e+00
2.091000000000000192e+00,9.787029808378603590e+00
2.093999999999999861e+00,9.760946597822348636e+00
2.096999999999999975e+00,9.734933202504661764e+00
2.100000000000000089e+00,9.708989436003298223e+00
2.103000000000000203e+00,9.683115112370458633e+00
2.105999999999999872e+00,9.657310046132090875e+00
2.108999999999999986e+00,9.631574052287017906e+00
2.112000000000000099e+00,9.605906946306204119e+00
2.115000000000000213e+00,9.580308544132067894e+00
2.117999999999999883e+00,9.554778662177488613e+00
2.120999999999999996e+00,9.529317117325167175e+00
2.124000000000000110e+00,9.503923726926753801e+00
2.127000000000000224e+00,9.478598308802084205e+00
2.129999999999999893e+00,9.453340681238293186e+00
2.133000000000000007e+00,9.428150662989068564e+00
2.136000000000000121e+00,9.403028073273713261e+00
2.139000000000000234e+00,9.377972731776454296e+00
2.141999999999999904e+00,9.352984458645524413e+00
2.145000000000000018e+00,9.328063074492312978e+00
2.148000000000000131e+00,9.303208400390520438e+00
2.151000000000000245e+00,9.278420257875360733e+00
2.153999999999999915e+00,9.253698468942646471e+00
2.157000000000000028e+00,9.229042856047929178e+00
2.160000000000000142e+00,9.204453242105680388e+00
2.163000000000000256e+00,9.179929450488373277e+00
2.165999999999999925e+00,9.155471305025612239e+00
2.169000000000000039e+00,9.131078630003310437e+00
2.172000000000000153e+00,9.106751250162764322e+00
2.175000000000000266e+00,9.082488990699685516e+00
2.177999999999999936e+00,9.058291677263559549e+00
2.181000000000000050e+00,9.034159135956452147e+00
2.184000000000000163e+00,9.010091193332304016e+00
2.186999999999999833e+00,8.986087676395998258e+00
2.189999999999999947e+00,8.962148412602422454e+00
2.193000000000000060e+00,8.938273229855598245e+00
2.196000000000000174e+00,8.914461956507732765e+00
2.198999999999999844e+00,8.890714421358387298e+00
2.201999999999999957e+00,8.867030453653431010e+00
2.205000000000000071e+00,8.843409883084296652e+00
2.208000000000000185e+00,8.819852539786877443e+00
2.210999999999999854e+00,8.796358254340736593e+00
2.213999999999999968e+00,8.772926857768217346e+00
2.217000000000000082e+00,8.749558181533291901e+00
2.220000000000000195e+00,8.726252057540925477e+00
2.222999999999999865e+00,8.703008318135944776e+00
2.225999999999999979e+00,8.679826796102142694e+00
2.229000000000000092e+00,8.656707324661438108e+00
2.232000000000000206e+00,8.633649737472802954e+00
2.234999999999999876e+00,8.610653868631434449e+00
2.237999999999999989e+00,8.587719552667746115e+00
2.241000000000000103e+00,8.564846624546456511e+00
2.244000000000000217e+00,8.542034919665672632e+00
2.246999999999999886e+00,8.519284273855907585e+00
2.250000000000000000e+00,8.496594523379100039e+00
2.253000000000000114e+00,8.473965504927745584e+00
2.256000000000000227e+00,8.451397055623926846e+00
2.258999999999999897e+00,8.428889013018313392e+00
2.262000000000000011e+00,8.406441215089280661e+00
2.265000000000000124e+00,8.384053500241888557e+00
2.268000000000000238e+00,8.361725707307025246e+00
2.270999999999999908e+00,8.339457675540339565e+00
2.274000000000000021e+00,8.317249244621358173e+00
2.277000000000000135e+00,8.295100254652510330e+00
2.280000000000000249e+00,8.273010546158189982e+00
2.282999999999999918e+00,8.250979960083787645e+00
2.286000000000000032e+00,8.229008337794676109e+00
2.289000000000000146e+00,8.207095521075370215e+00
2.292000000000000259e+00,8.185241352128462822e+00
2.294999999999999929e+00,8.163445673573749062e+00
2.298000000000000043e+00,8.141708328447148091e+00
2.301000000000000156e+00,8.120029160199903728e+00
2.304000000000000270e+00,8.098408012697477787e+00
2.306999999999999940e+00,8.076844730218702750e+00
2.310000000000000053e+00,8.055339157454721288e+00
2.313000000000000167e+00,8.033891139508101631e+00
2.315999999999999837e+00,8.012500521891839256e+00
2.318999999999999950e+00,7.991167150528425189e+00
2.322000000000000064e+00,7.969890871748841477e+00
2.325000000000000178e+00,7.948671532291633035e+00
2.327999999999999847e+00,7.927508979301937764e+00
2.330999999999999961e+00,7.906403060330559285e+00
2.334000000000000075e+00,7.885353623332898465e+00
2.337000000000000188e+00,7.864360516668141621e+00
2.339999999999999858e+00,7.843423589098182269e+00
2.342999999999999972e+00,7.822542689786704528e+00
2.346000000000000085e+00,7.801717668298257635e+00
2.349000000000000199e+00,7.780948374597248751e+00
2.351999999999999869e+00,7.760234659046984618e+00
2.354999999999999982e+00,7.739576372408731864e+00
2.358000000000000096e+00,7.718973365840739120e+00
2.361000000000000210e+00,7.698425490897347956e+00
2.363999999999999879e+00,7.677932599527919955e+00
2.366999999999999993e+00,7.657494544075966303e+00
2.370000000000000107e+00,7.637111177278180563e+00
2.373000000000000220e+00,7.616782352263463451e+00
2.375999999999999890e+00,7.596507922551957392e+00
2.379000000000000004e+00,7.576287742054099716e+00
2.382000000000000117e+00,7.556121665069738924e+00
2.385000000000000231e+00,7.536009546287070648e+00
2.387999999999999901e+00,7.515951240781757470e+00
2.391000000000000014e+00,7.495946604015957249e+00
2.394000000000000128e+00,7.475995491837370110e+00
2.397000000000000242e+00,7.456097760478300529e+00
2.399999999999999911e+00,7.436253266554689212e+00
2.403000000000000025e+00,7.416461867065220481e+00
2.406000000000000139e+00,7.396723419390268006e+00
2.409000000000000252e+00,7.377037781291068796e+00
2.411999999999999922e+00,7.357404810908692028e+00
2.415000000000000036e+00,7.337824366763143757e+00
2.418000000000000149e+00,7.318296307752449437e+00
2.421000000000000263e+00,7.298820493151584543e+00
2.423999999999999932e+00,7.279396782611684102e+00
2.427000000000000046e+00,7.260025036159032830e+00
2.430000000000000160e+00,7.240705114194155634e+00
2.432999999999999829e+00,7.221436877490788220e+00
2.435999999999999943e+00,7.202220187195094603e+00
2.439000000000000057e+00,7.183054904824624387e+00
2.442000000000000171e+00,7.163940892267390836e+00
2.444999999999999840e+00,7.144878011780960492e+00
2.447999999999999954e+00,7.125866125991529465e+00
2.451000000000000068e+00,7.106905097892998846e+00
2.454000000000000181e+00,7.087994790845977278e+00
2.456999999999999851e+00,7.069135068576932746e+00
2.459999999999999964e+00,7.050325795177262655e+00
2.463000000000000078e+00,7.031566835102302626e+00
2.466000000000000192e+00,7.012858053170465844e+00
2.468999999999999861e+00,6.994199314562330017e+00
2.471999999999999975e+00,6.975590484819636394e+00
2.475000000000000089e+00,6.957031429844479753e+00
2.478000000000000203e+00,6.938522015898294093e+00
2.480999999999999872e+00,6.920062109600977784e+00
2.483999999999999986e+00,6.901651577930033810e+00
2.487000000000000099e+00,6.883290288219522601e+00
2.490000000000000213e+00,6.864978108159294656e+00
2.492999999999999883e+00,6.846714905793975348e+00
2.495999999999999996e+00,6.828500549522120266e+00
2.499000000000000110e+00,6.810334908095263096e+00
2.502000000000000224e+00,6.792217850617071839e+00
2.504999999999999893e+00,6.774149246542346070e+00
2.508000000000000007e+00,6.756128965676207798e+00
2.511000000000000121e+00,6.738156878173194642e+00
2.514000000000000234e+00,6.720232854536256184e+00
2.516999999999999904e+00,6.702356765615988365e+00
2.520000000000000018e+00,6.684528482609653821e+00
2.523000000000000131e+00,6.666747877060324790e+00
2.526000000000000245e+00,6.649014820855992269e+00
2.528999999999999915e+00,6.631329186228629879e+00
2.532000000000000028e+00,6.613690845753353642e+00
2.535000000000000142e+00,6.596099672347503606e+00
2.538000000000000256e+00,6.578555539269784980e+00
2.540999999999999925e+00,6.561058320119352416e+00
2.544000000000000039e+00,6.543607888834957365e+00
2.547000000000000153e+00,6.526204119694046568e+00
2.550000000000000266e+00,6.508846887311855234e+00
2.552999999999999936e+00,6.491536066640624547e+00
2.556000000000000050e+00,6.474271532968601583e+00
2.559000000000000163e+00,6.457053161919243500e+00
2.561999999999999833e+00,6.439880829450342681e+00
2.564999999999999947e+00,6.422754411853120793e+00
2.568000000000000060e+00,6.405673785751377025e+00
2.571000000000000174e+00,6.388638828100622113e+00
2.573999999999999844e+00,6.371649416187204373e+00
2.576999999999999957e+00,6.354705427627469483e+00
2.580000000000000071e+00,6.337806740366852765e+00
2.583000000000000185e+00,6.320953232679046963e+00
2.585999999999999854e+00,6.304144783165184229e+00
2.588999999999999968e+00,6.287381270752884888e+00
2.592000000000000082e+00,6.270662574695456293e+00
2.595000000000000195e+00,6.253988574571068604e+00
2.597999999999999865e+00,6.237359150281855058e+00
2.600999999999999979e+00,6.220774182053033563e+00
2.604000000000000092e+00,6.204233550432184607e+00
2.607000000000000206e+00,6.187737136288243178e+00
2.609999999999999876e+00,6.171284820810774896e+00
2.612999999999999989e+00,6.154876485509083395e+00
2.616000000000000103e+00,6.138512012211356783e+00
2.619000000000000217e+00,6.122191283063866507e+00
2.621999999999999886e+00,6.105914180530113811e+00
2.625000000000000000e+00,6.089680587389957545e+00
2.628000000000000114e+00,6.073490386738826352e+00
2.629999999999999893e+00,6.062720968988308812e+00
2.631000000000000227e+00,6.057343461986936184e+00
2.633999999999999897e+00,6.041239696858292874e+00
2.637000000000000011e+00,6.025178975390033109e+00
2.640000000000000124e+00,6.009161181931498064e+00
2.643000000000000238e+00,5.993186201143488212e+00
2.645999999999999908e+00,5.977253917997369825e+00
2.649000000000000021e+00,5.961364217774239194e+00
2.652000000000000135e+00,5.945516986064208531e+00
2.655000000000000249e+00,5.929712108765503586e+00
2.657999999999999918e+00,5.913949472083629644e+00
2.661000000000000032e+00,5.898228962530634334e+00
2.664000000000000146e+00,5.882550466924250543e+00
2.667000000000000259e+00,5.866913872387090834e+00
2.669999999999999929e+00,5.851319066345821440e+00
2.673000000000000043e+00,5.835765936530402875e+00
2.676000000000000156e+00,5.820254370973247937e+00
2.679000000000000270e+00,5.804784258008414355e+00
2.681999999999999940e+00,5.789355486270841844e+00
2.685000000000000053e+00,5.773967944695504784e+00
2.688000000000000167e+00,5.758621522516681246e+00
2.690999999999999837e+00,5.743316109267043501e+00
2.693999999999999950e+00,5.728051594777016753e+00
2.697000000000000064e+00,5.712827869173857209e+00
2.700000000000000178e+00,5.697644822880934434e+00
2.713250000000000384e+00,5.631070176887746470e+00
2.726500000000000146e+00,5.565277590258686402e+00
2.739750000000000352e+00,5.500257826957335006e+00
2.753000000000000114e+00,5.436001760408210259e+00
2.766250000000000320e+00,5.372500372211564290e+00
2.779500000000000082e+00,5.309744750871993269e+00
2.792750000000000288e+00,5.247726090540650645e+00
2.806000000000000050e+00,5.186435689771111690e+00
2.819250000000000256e+00,5.125864950288809396e+00
2.832500000000000018e+00,5.066005375773934283e+00
2.845750000000000224e+00,5.006848570657838948e+00
2.858999999999999986e+00,4.948386238932688030e+00
2.872250000000000192e+00,4.890610182974569398e+00
2.885500000000000398e+00,4.833512302379562975e+00
2.898750000000000160e+00,4.777084592813136688e+00
2.912000000000000366e+00,4.721319144872422768e+00
2.925250000000000128e+00,4.666208142961440153e+00
2.938500000000000334e+00,4.611743864179123520e+00
2.951750000000000096e+00,4.557918677220094139e+00
2.965000000000000302e+00,4.504725041287998444e+00
2.978250000000000064e+00,4.452155505021353044e+00
2.991500000000000270e+00,4.400202705431788708e+00
3.004750000000000032e+00,4.348859366854566311e+00
3.018000000000000238e+00,4.298118299911229734e+00
3.031250000000000000e+00,4.247972400484334443e+00
3.044500000000000206e+00,4.198414648704131835e+00
3.057750000000000412e+00,4.149438107946989085e+00
3.071000000000000174e+00,4.101035923845598674e+00
3.084249999999999936e+00,4.053201323310729798e+00
3.097500000000000142e+00,4.005927613564448819e+00
3.110750000000000348e+00,3.959208181184676878e+00
3.124000000000000110e+00,3.913036491161038910e+00
3.137250000000000316e+00,3.867406085961716311e+00
3.150500000000000078e+00,3.822310584611406714e+00
3.163750000000000284e+00,3.777743681780104890e+00
3.177000000000000046e+00,3.733699146882655029e+00
3.190250000000000252e+00,3.690170823188941629e+00
3.203500000000000014e+00,3.647152626944641263e+00
3.216750000000000220e+00,3.604638546502302088e+00
3.230000000000000426e+00,3.562622641462865225e+00
3.243250000000000188e+00,3.521099041827240761e+00
3.256499999999999950e+00,3.480061947157984115e+00
3.269750000000000156e+00,3.439505625750977735e+00
3.283000000000000362e+00,3.399424413816895196e+00
3.296250000000000124e+00,3.359812714672450351e+00
3.309499999999999886e+00,3.320664997941221941e+00
3.322750000000000092e+00,3.281975798764007024e+00
3.336000000000000298e+00,3.243739717018606861e+00
3.349250000000000060e+00,3.205951416548864952e+00
3.362500000000000266e+00,3.168605624402883514e+00
3.375750000000000028e+00,3.131697130080415281e+00
3.389000000000000234e+00,3.095220784789083801e+00
3.402249999999999996e+00,3.059171500709592983e+00
3.415500000000000203e+00,3.023544250269663003e+00
3.428749999999999964e+00,2.988334065426634822e+00
3.442000000000000171e+00,2.953536036958617661e+00
3.455250000000000377e+00,2.919145313764143435e+00
3.468500000000000139e+00,2.885157102170149201e+00
3.481749999999999901e+00,2.851566665248253418e+00
3.495000000000000107e+00,2.818369322139138600e+00
3.508250000000000313e+00,2.785560447385126537e+00
3.521500000000000075e+00,2.753135470270597462e+00
3.534750000000000281e+00,2.721089874170364187e+00
3.548000000000000043e+00,2.689419195905845772e+00
3.561250000000000249e+00,2.658119025108880873e+00
3.574500000000000011e+00,2.627185003593200285e+00
3.587750000000000217e+00,2.596612824733383729e+00
3.600999999999999979e+00,2.566398232851249794e+00
3.614250000000000185e+00,2.536537022609595571e+00
3.627500000000000391e+00,2.507025038413170925e+00
3.640750000000000153e+00,2.477858173816810616e+00
3.653999999999999915e+00,2.449032370940656733e+00
3.667250000000000121e+00,2.420543619892396414e+00
3.680500000000000327e+00,2.392387958196341646e+00
3.693750000000000089e+00,2.364561470229418649e+00
3.706999999999999851e+00,2.337060286663849684e+00
3.720250000000000057e+00,2.309880583916515295e+00
3.733500000000000263e+00,2.283018583604884633e+00
3.746750000000000469e+00,2.256470552009501418e+00
3.760000000000000231e+00,2.230232799542846145e+00
3.773249999999999993e+00,2.204301680224573623e+00
3.786500000000000199e+00,2.178673591163011292e+00
3.799750000000000405e+00,2.153344972042898764e+00
3.813000000000000167e+00,2.128312304619184303e+00
3.826249999999999929e+00,2.103572112216956391e+00
3.839500000000000135e+00,2.079120959237263921e+00
3.852750000000000341e+00,2.054955450668945360e+00
3.866000000000000103e+00,2.031072231606193768e+00
3.879249999999999865e+00,2.007467986771977131e+00
3.892500000000000071e+00,1.984139440047090641e+00
3.905750000000000277e+00,1.961083354004883095e+00
3.919000000000000039e+00,1.938296529451534411e+00
3.932250000000000245e+00,1.915775804971781682e+00
3.945500000000000007e+00,1.893518056480177458e+00
3.958750000000000213e+00,1.871520196777597622e+00
3.972000000000000419e+00,1.849779175113129170e+00
3.985250000000000181e+00,1.828291976751160730e+00
3.998499999999999943e+00,1.807055622543660034e+00
4.011750000000000149e+00,1.786067168507532443e+00
4.025000000000000355e+00,1.765323705407074950e+00
4.038249999999999673e+00,1.744822358341395319e+00
4.051499999999999879e+00,1.724560286336736636e+00
4.064750000000000085e+00,1.704534681943727037e+00
4.078000000000000291e+00,1.684742770839397608e+00
4.091250000000000497e+00,1.665181811433962267e+00
4.104499999999999815e+00,1.645849094482297659e+00
4.117750000000000021e+00,1.626741942700075105e+00
4.129999999999999893e+00,1.609275216982877010e+00
4.131000000000000227e+00,1.607857710384463790e+00
4.144250000000000433e+00,1.589193783039356322e+00
4.157500000000000639e+00,1.570747577005080942e+00
4.170749999999999957e+00,1.552516539092547054e+00
4.184000000000000163e+00,1.534498146221717541e+00
4.197250000000000369e+00,1.516689905064448007e+00
4.210499999999999687e+00,1.499089351691550887e+00
4.223749999999999893e+00,1.481694051224097919e+00
4.237000000000000099e+00,1.464501597488852225e+00
4.250250000000000306e+00,1.447509612677865043e+00
4.263500000000000512e+00,1.430715747012070604e+00
4.276749999999999829e+00,1.414117678408951972e+00
4.290000000000000036e+00,1.397713112154132631e+00
4.303250000000000242e+00,1.381499780576906478e+00
4.316500000000000448e+00,1.365475442729642053e+00
4.329750000000000654e+00,1.349637884070988392e+00
4.342999999999999972e+00,1.333984916152892719e+00
4.356250000000000178e+00,1.318514376311307190e+00
4.369500000000000384e+00,1.303224127360633755e+00
4.382749999999999702e+00,1.288112057291783463e+00
4.395999999999999908e+00,1.273176078973830228e+00
4.409250000000000114e+00,1.258414129859246167e+00
4.422500000000000320e+00,1.243824171692637703e+00
4.435750000000000526e+00,1.229404190222953552e+00
4.448999999999999844e+00,1.215152194919116635e+00
4.462250000000000050e+00,1.201066218689066822e+00
4.475500000000000256e+00,1.187144317602137455e+00
4.488749999999999574e+00,1.173384570614731670e+00
4.502000000000000668e+00,1.159785079299292532e+00
4.515249999999999986e+00,1.146343967576488820e+00
4.528500000000000192e+00,1.133059381450578273e+00
4.541750000000000398e+00,1.119929488747950286e+00
4.554999999999999716e+00,1.106952478858780342e+00
4.568249999999999922e+00,1.094126562481717801e+00
4.581500000000000128e+00,1.081449971371694740e+00
4.594750000000000334e+00,1.068920958090656015e+00
4.608000000000000540e+00,1.056537795761321785e+00
4.621249999999999858e+00,1.044298777823846835e+00
4.634500000000000064e+00,1.032202217795372245e+00
4.647750000000000270e+00,1.020246449032486069e+00
4.660999999999999588e+00,1.008429824496453575e+00
4.674249999999999794e+00,9.967507165212801112e-01
4.687500000000000000e+00,9.852075165845315396e-01
4.700750000000000206e+00,9.737986350808607305e-01
4.714000000000000412e+00,9.625225010982584317e-01
4.727249999999999730e+00,9.513775621969453589e-01
4.740499999999999936e+00,9.403622841909040631e-01
4.753750000000000142e+00,9.294751509320147154e-01
4.766999999999999460e+00,9.187146640967503997e-01
4.780250000000000554e+00,9.080793429754097090e-01
4.793499999999999872e+00,8.975677242638794295e-01
4.806750000000000078e+00,8.871783618578292785e-01
4.820000000000000284e+00,8.769098266494083083e-01
4.833249999999999602e+00,8.667607063263117473e-01
4.846500000000000696e+00,8.567296051732712359e-01
4.859750000000000014e+00,8.468151438758894090e-01
4.873000000000000220e+00,8.370159593268142739e-01
4.886250000000000426e+00,8.273307044342061989e-01
4.899499999999999744e+00,8.177580479324947360e-01
4.912749999999999950e+00,8.082966741953874212e-01
4.926000000000000156e+00,7.989452830510872516e-01
4.939249999999999474e+00,7.897025895997167311e-01
4.952500000000000568e+00,7.805673240329074059e-01
4.965749999999999886e+00,7.715382314555453425e-01
4.979000000000000092e+00,7.626140717096122623e-01
4.992250000000000298e+00,7.537936192001425395e-01
5.005499999999999616e+00,7.450756627232334450e-01
5.018750000000000711e+00,7.364590052961065281e-01
5.032000000000000028e+00,7.279424639891873827e-01
5.045250000000000234e+00,7.195248697601716037e-01
5.058500000000000441e+00,7.112050672900791515e-01
5.071749999999999758e+00,7.029819148212318458e-01
5.084999999999999964e+00,6.948542839971740825e-01
5.098250000000000171e+00,6.868210597044991372e-01
5.111499999999999488e+00,6.788811399165267657e-01
5.124750000000000583e+00,6.710334355388651861e-01
5.137999999999999901e+00,6.632768702567879426e-01
5.151250000000000107e+00,6.556103803844353095e-01
5.164500000000000313e+00,6.480329147157996017e-01
5.177749999999999631e+00,6.405434343774795147e-01
5.191000000000000725e+00,6.331409126831772927e-01
5.204250000000000043e+00,6.258243349899375030e-01
5.217500000000000249e+00,6.185926985560792346e-01
5.230750000000000455e+00,6.114450124008103948e-01
5.243999999999999773e+00,6.043802971655325429e-01
5.257249999999999979e+00,5.973975849767485524e-01
5.270500000000000185e+00,5.904959193106470439e-01
5.283749999999999503e+00,5.836743548592497888e-01
5.297000000000000597e+00,5.769319573981733784e-01
5.310249999999999915e+00,5.702678036559514219e-01
5.323500000000000121e+00,5.636809811849025076e-01
5.336750000000000327e+00,5.571705882335336035e-01
5.349999999999999645e+00,5.507357336204620202e-01
5.363250000000000739e+00,5.443755366098169679e-01
5.376500000000000057e+00,5.380891267881402484e-01
5.389750000000000263e+00,5.318756439427193561e-01
5.403000000000000469e+00,5.257342379413927347e-01
5.416249999999999787e+00,5.196640686137543597e-01
5.429499999999999993e+00,5.136643056337784063e-01
5.442750000000000199e+00,5.077341284038431324e-01
5.455999999999999517e+00,5.018727259401034591e-01
5.469250000000000611e+00,4.960792967592462799e-01
5.482499999999999929e+00,4.903530487665894166e-01
5.495750000000000135e+00,4.846931991454770938e-01
5.509000000000000341e+00,4.790989742480179503e-01
5.522249999999999659e+00,4.735696094871018613e-01
5.535500000000000753e+00,4.681043492297000674e-01
5.548750000000000071e+00,4.627024466914242962e-01
5.562000000000000277e+00,4.573631638323389925e-01
5.575250000000000483e+00,4.520857712540103379e-01
5.588499999999999801e+00,4.468695480977709078e-01
5.601750000000000007e+00,4.417137819441824820e-01
5.615000000000000213e+00,4.366177687137003383e-01
5.628249999999999531e+00,4.315808125685124397e-01
5.641500000000000625e+00,4.266022258155310887e-01
5.654749999999999943e+00,4.216813288105448754e-01
5.668000000000000149e+00,4.168174498634945602e-01
5.681250000000000355e+00,4.120099251448786637e-01
5.694499999999999673e+00,4.072580985932626185e-01
5.707749999999999879e+00,4.025613218238809909e-01
5.721000000000000085e+00,3.979189540383288315e-01
5.734250000000000291e+00,3.933303619353100689e-01
5.747500000000000497e+00,3.887949196224532722e-01
5.760749999999999815e+00,3.843120085291616417e-01
5.774000000000000021e+00,3.798810173204986707e-01
5.787250000000000227e+00,3.755013418120957125e-01
5.800499999999999545e+00,3.711723848860573050e-01
5.813750000000000639e+00,3.668935564078664724e-01
5.826999999999999957e+00,3.626642731442772383e-01
5.840250000000000163e+00,3.584839586821647606e-01
5.853500000000000369e+00,3.543520433483524079e-01
5.866749999999999687e+00,3.502679641303690361e-01
5.879999999999999893e+00,3.462311645981590025e-01
5.893250000000000099e+00,3.422410948267081143e-01
5.906500000000000306e+00,3.382972113195840125e-01
5.919750000000000512e+00,3.343989769333888251e-01
5.932999999999999829e+00,3.305458608030965029e-01
5.946250000000000036e+00,3.267373382682710048e-01
5.959500000000000242e+00,3.229728908001667231e-01
5.972749999999999559e+00,3.192520059296837798e-01
5.986000000000000654e+00,3.155741771761697567e-01
5.999249999999999972e+00,3.119389039770751881e-01
6.012500000000000178e+00,3.083456916184268981e-01
